"Country or Area","Year","Value","Value Footnotes"
"East Asia & Pacific (developing only)","1983","443754125490.91",""
"East Asia & Pacific (developing only)","1982","423472773948.987",""
"East Asia & Pacific (developing only)","1981","406198063753.625",""
"East Asia & Pacific (developing only)","1980","379516283022.644",""
"East Asia & Pacific (developing only)","1979","327666717593.21",""
"East Asia & Pacific (developing only)","1978","282565558336.178",""
"East Asia & Pacific (developing only)","1977","290043560403.765",""
"East Asia & Pacific (developing only)","1976","250729883833.211",""
"East Asia & Pacific (developing only)","1975","246670090927.868",""
"East Asia & Pacific (developing only)","1974","219434901771.556",""
"East Asia & Pacific (developing only)","1973","194049584726.009",""
"East Asia & Pacific (developing only)","1972","153888533417.46",""
"East Asia & Pacific (developing only)","1971","135741515620.73",""
"East Asia & Pacific (developing only)","1970","126309713046.355",""
"East Asia & Pacific (developing only)","1969","113313607237.492",""
"East Asia & Pacific (developing only)","1968","100918212556.912",""
"East Asia & Pacific (developing only)","1967","99928998195.7631",""
"East Asia & Pacific (developing only)","1966","103140764929.74",""
"East Asia & Pacific (developing only)","1965","94261982524.6689",""
"East Asia & Pacific (developing only)","1964","80745714535.1687",""
"East Asia & Pacific (developing only)","1963","69585999643.8685",""
"East Asia & Pacific (developing only)","1962","64304590563.7391",""
"East Asia & Pacific (developing only)","1961","70255038532.5636",""
"East Asia & Pacific (developing only)","1960","80074430096.5749",""
"Ecuador","2014","100917372000",""
"Ecuador","2013","94776170000",""
"Ecuador","2012","87924544000",""
"Ecuador","2011","79276664000",""
"Ecuador","2010","69555367000",""
"Ecuador","2009","62519686000",""
"Ecuador","2008","61762635000",""
"Ecuador","2007","51007777000",""
"Ecuador","2006","46802044000",""
"Ecuador","2005","41507085000",""
"Ecuador","2004","36591661000",""
"Ecuador","2003","32432859000",""
"Ecuador","2002","28548945000",""
"Ecuador","2001","24468324000",""
"Ecuador","2000","18327764882.4412",""
"Ecuador","1999","19645272636.3182",""
"Ecuador","1998","27981896948.4742",""
"Ecuador","1997","28162053026.5133",""
"Ecuador","1996","25226393196.5983",""
"Ecuador","1995","24432884442.2211",""
"Ecuador","1994","22708673336.6683",""
"Ecuador","1993","18938717358.6793",""
"Ecuador","1992","18094238119.0595",""
"Ecuador","1991","16988535267.6338",""
"Ecuador","1990","15239278100.3502",""
"Ecuador","1989","13890828707.6493",""
"Ecuador","1988","13051886552.3377",""
"Ecuador","1987","13945431882.2271",""
"Ecuador","1986","15314143988.0621",""
"Ecuador","1985","17149094589.9827",""
"Ecuador","1984","16912515183.2783",""
"Ecuador","1983","17152483214.3536",""
"Ecuador","1982","19929853574.6095",""
"Ecuador","1981","21810767209.3695",""
"Ecuador","1980","17881514682.8784",""
"Ecuador","1979","14175166007.5774",""
"Ecuador","1978","11922502170.6405",""
"Ecuador","1977","11026346589.5011",""
"Ecuador","1976","9091924304.83477",""
"Ecuador","1975","7731677256.80982",""
"Ecuador","1974","6599259420.99605",""
"Ecuador","1973","3891755551.94138",""
"Ecuador","1972","3185987234.84089",""
"Ecuador","1971","2754220263.02528",""
"Ecuador","1970","2862504169.99893",""
"Ecuador","1969","3112166848.3004",""
"Ecuador","1968","2582180794.1855",""
"Ecuador","1967","2553596091.82258",""
"Ecuador","1966","2429309513.80854",""
"Ecuador","1965","2387048255.45173",""
"Ecuador","1964","1156150890.06133",""
"Ecuador","1963","1038389642.31418",""
"Ecuador","1962","958598195.033967",""
"Ecuador","1961","979108806.848646",""
"Ecuador","1960","1010325138.03016",""
"Egypt, Arab Rep.","2014","286538047765.904",""
"Egypt, Arab Rep.","2013","271972822883.38",""
"Egypt, Arab Rep.","2012","262824255567.604",""
"Egypt, Arab Rep.","2011","236001858960.015",""
"Egypt, Arab Rep.","2010","218888324504.753",""
"Egypt, Arab Rep.","2009","188982374700.805",""
"Egypt, Arab Rep.","2008","162818181818.182",""
"Egypt, Arab Rep.","2007","130478960092.499",""
"Egypt, Arab Rep.","2006","107484034644.765",""
"Egypt, Arab Rep.","2005","89685724897.157",""
"Egypt, Arab Rep.","2004","78845185715.9104",""
"Egypt, Arab Rep.","2003","82924503883.0516",""
"Egypt, Arab Rep.","2002","87850684697.4264",""
"Egypt, Arab Rep.","2001","97632008709.853",""
"Egypt, Arab Rep.","2000","99838543960.0763",""
"Egypt, Arab Rep.","1999","90710704806.8416",""
"Egypt, Arab Rep.","1998","84828807556.0803",""
"Egypt, Arab Rep.","1997","78436578171.0914",""
"Egypt, Arab Rep.","1996","67629716981.1321",""
"Egypt, Arab Rep.","1995","60159245060.4542",""
"Egypt, Arab Rep.","1994","51897983392.6453",""
"Egypt, Arab Rep.","1993","46578631452.581",""
"Egypt, Arab Rep.","1992","41855986519.4235",""
"Egypt, Arab Rep.","1991","36970555898.9698",""
"Egypt, Arab Rep.","1990","43130415141.8989",""
"Egypt, Arab Rep.","1989","39648442471.6039",""
"Egypt, Arab Rep.","1988","35044633274.6022",""
"Egypt, Arab Rep.","1987","40507934110.5555",""
"Egypt, Arab Rep.","1986","35880262483.3408",""
"Egypt, Arab Rep.","1985","34689560468.3365",""
"Egypt, Arab Rep.","1984","30642873672.663",""
"Egypt, Arab Rep.","1983","28137368609.1202",""
"Egypt, Arab Rep.","1982","25592366130.5002",""
"Egypt, Arab Rep.","1981","23405404428.0928",""
"Egypt, Arab Rep.","1980","22912499645.0946",""
"Egypt, Arab Rep.","1979","18150000880.5212",""
"Egypt, Arab Rep.","1978","14849909052.6011",""
"Egypt, Arab Rep.","1977","14636028524.497",""
"Egypt, Arab Rep.","1976","13360477266.8614",""
"Egypt, Arab Rep.","1975","11437965494.4087",""
"Egypt, Arab Rep.","1974","9015166907.68881",""
"Egypt, Arab Rep.","1973","9616725500.74052",""
"Egypt, Arab Rep.","1972","8763960904.15995",""
"Egypt, Arab Rep.","1971","8266003436.8211",""
"Egypt, Arab Rep.","1970","7682492054.30836",""
"Egypt, Arab Rep.","1969","6861743547.38569",""
"Egypt, Arab Rep.","1968","6109112105.29243",""
"Egypt, Arab Rep.","1967","5579168564.81056",""
"Egypt, Arab Rep.","1966","5339520731.69733",""
"Egypt, Arab Rep.","1965","5111621003.42708",""
"El Salvador","2014","25163700000",""
"El Salvador","2013","24350900000",""
"El Salvador","2012","23813600000",""
"El Salvador","2011","23139000000",""
"El Salvador","2010","21418300000",""
"El Salvador","2009","20661000000",""
"El Salvador","2008","21431000000",""
"El Salvador","2007","20104900000",""
"El Salvador","2006","18550700000",""
"El Salvador","2005","17093800000",""
"El Salvador","2004","15798300000",""
"El Salvador","2003","15046700000",""
"El Salvador","2002","14306700000",""
"El Salvador","2001","13812700000",""
"El Salvador","2000","13134100000",""
"El Salvador","1999","12464700000",""
"El Salvador","1998","12008400000",""
"El Salvador","1997","11134700000",""
"El Salvador","1996","10315500000",""
"El Salvador","1995","9500500000",""
"El Salvador","1994","8085600000",""
"El Salvador","1993","6938000000",""
"El Salvador","1992","5954700000",""
"El Salvador","1991","5311000000",""
"El Salvador","1990","4800900000",""
"El Salvador","1989","4372215300",""
"El Salvador","1988","4189880000",""
"El Salvador","1987","3958045800",""
"El Salvador","1986","3771663200",""
"El Salvador","1985","3800368600",""
"El Salvador","1984","3661683400",""
"El Salvador","1983","3506347800",""
"El Salvador","1982","3399189100",""
"El Salvador","1981","3437200200",""
"El Salvador","1980","3573959900",""
"El Salvador","1979","3463639900",""
"El Salvador","1978","3127960000",""
"El Salvador","1977","2941640100",""
"El Salvador","1976","2328280100",""
"El Salvador","1975","1884120100",""
"El Salvador","1974","1665880000",""
"El Salvador","1973","1442320000",""
"El Salvador","1972","1263720000",""
"El Salvador","1971","1186120000",""
"El Salvador","1970","1132920000",""
"El Salvador","1969","1049400000",""
"El Salvador","1968","1009760100",""
"El Salvador","1967","976200000",""
"El Salvador","1966","929520000",""
"El Salvador","1965","877720000",""
"Equatorial Guinea","2014","15529729676.6886",""
"Equatorial Guinea","2013","17135584684.6409",""
"Equatorial Guinea","2012","18011041667.1319",""
"Equatorial Guinea","2011","17229758159.783",""
"Equatorial Guinea","2010","12709498548.489",""
"Equatorial Guinea","2009","10219467607.3829",""
"Equatorial Guinea","2008","16021701871.7733",""
"Equatorial Guinea","2007","10776721748.0952",""
"Equatorial Guinea","2006","9144693758.21038",""
"Equatorial Guinea","2005","8217369092.65224",""
"Equatorial Guinea","2004","4410764338.66733",""
"Equatorial Guinea","2003","2484745935.09329",""
"Equatorial Guinea","2002","1806742742.27311",""
"Equatorial Guinea","2001","1461139022.02954",""
"Equatorial Guinea","2000","1045998496.43872",""
"Equatorial Guinea","1999","621117885.668503",""
"Equatorial Guinea","1998","370687618.717326",""
"Equatorial Guinea","1997","442337849.474377",""
"Equatorial Guinea","1996","232463036.435759",""
"Equatorial Guinea","1995","141853368.256815",""
"Equatorial Guinea","1994","100807001.813926",""
"Equatorial Guinea","1993","136047896.155778",""
"Equatorial Guinea","1992","134707184.355541",""
"Equatorial Guinea","1991","110906032.075075",""
"Equatorial Guinea","1990","112119406.548331",""
"Equatorial Guinea","1989","88265974.5843603",""
"Equatorial Guinea","1988","100534663.294927",""
"Equatorial Guinea","1987","93345847.7270322",""
"Equatorial Guinea","1986","76407396.7552964",""
"Equatorial Guinea","1985","62118564.8495425",""
"Equatorial Guinea","1984","50320914.4065688",""
"Equatorial Guinea","1983","44442456.94764",""
"Equatorial Guinea","1982","44294647.733479",""
"Equatorial Guinea","1981","36731422.8456914",""
"Equatorial Guinea","1980","50642880.7737503",""
"Equatorial Guinea","1977","103987520.075827",""
"Equatorial Guinea","1976","103653049.93797",""
"Equatorial Guinea","1975","104295643.388437",""
"Equatorial Guinea","1974","94159862.7073691",""
"Equatorial Guinea","1973","81203226.9138345",""
"Equatorial Guinea","1972","65429198.238708",""
"Equatorial Guinea","1971","64946954.756798",""
"Equatorial Guinea","1970","66331428.5714286",""
"Equatorial Guinea","1969","67225714.2857143",""
"Equatorial Guinea","1968","67514285.7142857",""
"Equatorial Guinea","1967","72317446.9327193",""
"Equatorial Guinea","1966","69110000",""
"Equatorial Guinea","1965","64748333.3333333",""
"Equatorial Guinea","1964","12712471.3960211",""
"Equatorial Guinea","1963","10840095.1283649",""
"Equatorial Guinea","1962","9122751.45318345",""
"Eritrea","2011","2607739837.39837",""
"Eritrea","2010","2117039510.70194",""
"Eritrea","2009","1856695550.46865",""
"Eritrea","2008","1380188800.03147",""
"Eritrea","2007","1317974493.40894",""
"Eritrea","2006","1211161879.50862",""
"Eritrea","2005","1098424708.64444",""
"Eritrea","2004","1109054002.42096",""
"Eritrea","2003","870247701.706937",""
"Eritrea","2002","729321364.095048",""
"Eritrea","2001","752368494.461824",""
"Eritrea","2000","706370812.289101",""
"Eritrea","1999","688921325.712043",""
"Eritrea","1998","745526149.49945",""
"Eritrea","1997","686494476.137988",""
"Eritrea","1996","693535954.190067",""
"Eritrea","1995","578015625",""
"Eritrea","1994","531688311.688312",""
"Eritrea","1993","467876293.706829",""
"Eritrea","1992","477101651.648376",""
"Estonia","2014","26485161115.9446",""
"Estonia","2013","25246787741.9517",""
"Estonia","2012","23135266649.1325",""
"Estonia","2011","23168793438.9769",""
"Estonia","2010","19494662251.6556",""
"Estonia","2009","19652486801.8894",""
"Estonia","2008","24194038377.0324",""
"Estonia","2007","22237065425.6775",""
"Estonia","2006","16963630661.1467",""
"Estonia","2005","14006093769.4317",""
"Estonia","2004","12059204968.9441",""
"Estonia","2003","9833875338.75339",""
"Estonia","2002","7322068380.89856",""
"Estonia","2001","6245072061.58804",""
"Estonia","2000","5685773518.84272",""
"Estonia","1999","5726895229.98296",""
"Estonia","1998","5617109800.86773",""
"Estonia","1997","5066242110.00902",""
"Estonia","1996","4746104825.07478",""
"Estonia","1995","4373658536.58537",""
"Ethiopia","2014","55612228233.5179",""
"Ethiopia","2013","47648211133.2183",""
"Ethiopia","2012","43310721414.0829",""
"Ethiopia","2011","31952763089.33",""
"Ethiopia","2010","29933790334.3418",""
"Ethiopia","2009","32437389116.038",""
"Ethiopia","2008","27066912635.2228",""
"Ethiopia","2007","19707616772.7996",""
"Ethiopia","2006","15280861834.6024",""
"Ethiopia","2005","12401139453.9738",""
"Ethiopia","2004","10131187261.4421",""
"Ethiopia","2003","8623691300.04079",""
"Ethiopia","2002","7850809498.16803",""
"Ethiopia","2001","8231326016.47494",""
"Ethiopia","2000","8242392103.68061",""
"Ethiopia","1999","7700833482.00615",""
"Ethiopia","1998","7818224905.55071",""
"Ethiopia","1997","8589211390.49612",""
"Ethiopia","1996","8547939730.62374",""
"Ethiopia","1995","7663984567.90123",""
"Ethiopia","1994","6927950564.55657",""
"Ethiopia","1993","8830712713.90781",""
"Ethiopia","1992","10492993077.6093",""
"Ethiopia","1991","13463868357.4879",""
"Ethiopia","1990","12175166763.285",""
"Ethiopia","1989","11476584879.2271",""
"Ethiopia","1988","10908935748.7923",""
"Ethiopia","1987","10527338647.343",""
"Ethiopia","1986","9848600869.56522",""
"Ethiopia","1985","9480840483.09179",""
"Ethiopia","1984","8096302368.77946",""
"Ethiopia","1983","8567890825.39512",""
"Ethiopia","1982","7707678023.04719",""
"Ethiopia","1981","7324903191.9444",""
"Euro area","2014","13410232162147.3",""
"Euro area","2013","13188775741580.4",""
"Euro area","2012","12636217395544.5",""
"Euro area","2011","13623126136081.4",""
"Euro area","2010","12641957099396",""
"Euro area","2009","12904081596834.6",""
"Euro area","2008","14114532203260.3",""
"Euro area","2007","12876475237660.2",""
"Euro area","2006","11183457213205.3",""
"Euro area","2005","10534451748604",""
"Euro area","2004","10151633402879",""
"Euro area","2003","8850698677043.77",""
"Euro area","2002","7173149201383.58",""
"Euro area","2001","6592782446289.01",""
"Euro area","2000","6487249250114.28",""
"Euro area","1999","7119338695994.42",""
"Euro area","1998","7151412254390.27",""
"Euro area","1997","6959574120308.35",""
"Euro area","1996","7612305338874.96",""
"Euro area","1995","7521002403903.84",""
"Euro area","1994","6516092317909.09",""
"Euro area","1993","6169217494495.86",""
"Euro area","1992","6735545151411.21",""
"Euro area","1991","6105128927982.06",""
"Euro area","1990","5872258294394.9",""
"Euro area","1989","4666051412500.74",""
"Euro area","1988","4567742191557.52",""
"Euro area","1987","4153123810041.46",""
"Euro area","1986","3357542148020.48",""
"Euro area","1985","2392266828315.99",""
"Euro area","1984","2328465787602.34",""
"Euro area","1983","2427398086786.51",""
"Euro area","1982","2488174330856.79",""
"Euro area","1981","2570028719886.21",""
"Euro area","1980","2956972008183.65",""
"Euro area","1979","2639965520136.43",""
"Euro area","1978","2179208083598.96",""
"Euro area","1977","1779593751126.1",""
"Euro area","1976","1564635204078.25",""
"Euro area","1975","1499407809239.03",""
"Euro area","1974","1293018693804.51",""
"Euro area","1973","1140306229235.73",""
"Euro area","1972","878444595655.946",""
"Euro area","1971","727106399745.215",""
"Euro area","1970","641517057974.94",""
"Euro area","1969","572505411451.162",""
"Euro area","1968","518239194389.757",""
"Euro area","1967","483418667623.916",""
"Euro area","1966","445019359337.02",""
"Euro area","1965","408099883830.125",""
"Euro area","1964","373992647587.712",""
"Euro area","1963","336255995919.851",""
"Euro area","1962","299735467813.706",""
"Euro area","1961","270096066312.157",""
"Euro area","1960","245378012622.699",""
"Europe & Central Asia (all income levels)","2014","23182545677138.9",""
"Europe & Central Asia (all income levels)","2013","22949899696925.6",""
"Europe & Central Asia (all income levels)","2012","22006778830664.6",""
"Europe & Central Asia (all income levels)","2011","22935746680622.1",""
"Europe & Central Asia (all income levels)","2010","20831863511016.4",""
"Europe & Central Asia (all income levels)","2009","20328508922994.8",""
"Europe & Central Asia (all income levels)","2008","23095117132400.8",""
